MessageType,Seconds,Nanoseconds,r,theta,color,Latitude,Longitude,Position.x,Position.y,Position.z,Orientation.x,Orientation.y,Orientation.z,Orientation.w,LinearAccel.x,LinearAccel.y,LinearAccel.z,LeftFrontSpeed,LeftBackSpeed,RightFrontSpeed,RightBackSpeed
Imu,218,575000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0124247399839017,0.0586211164101557,9.729523394510805,,,,
Imu,218,576000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0157133740000716,-0.058985422135804,9.899683928688871,,,,
Imu,218,577000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0216431554092334,-0.0095700460867201,9.796712671379812,,,,
Cones,218,578000000,13.26016483006757,0.2291750813718456,2.0,,,,,,,,,,,,,,,,
Cones,218,578000000,9.418109046210771,0.3322576542751543,2.0,,,,,,,,,,,,,,,,
Cones,218,578000000,6.709351849596259,0.422724772186087,2.0,,,,,,,,,,,,,,,,
Cones,218,578000000,2.207421235669776,1.4602801716049765,2.0,,,,,,,,,,,,,,,,
Cones,218,578000000,13.069380330782474,-0.1490950118104148,1.0,,,,,,,,,,,,,,,,
Cones,218,578000000,9.168664983953215,-0.1991061891360017,1.0,,,,,,,,,,,,,,,,
Cones,218,578000000,6.41676996804496,-0.2990020720194373,1.0,,,,,,,,,,,,,,,,
Cones,218,578000000,2.814795454843499,-1.2990709513032193,1.0,,,,,,,,,,,,,,,,
Cones,218,578000000,3.488903390326616,-0.5715466473160952,0.0,,,,,,,,,,,,,,,,
Cones,218,578000000,3.877740248371509,-0.5078523176218112,0.0,,,,,,,,,,,,,,,,
Cones,218,578000000,4.061690981900588,0.7466664720946086,0.0,,,,,,,,,,,,,,,,
Cones,218,578000000,4.30201439655105,0.6776165509039289,0.0,,,,,,,,,,,,,,,,
Imu,218,578000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0889329619117837,-0.0781242671368059,10.029235173197035,,,,
CarState,218,579000000,,,,,,0.0,0.0,0.2577076865599016,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,579000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0455519022078867,-0.1106885395767193,9.705369931101608,,,,
WheelSpeeds,218,579000000,,,,,,,,,,,,,,,,998.35107421875,0.9652769565582277,997.0138549804688,1.580551266670227
Imu,218,580000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0289243367565728,0.1460030723489942,9.726673150266294,,,,
Imu,218,581000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0680141497884007,0.029428774731739,9.700589907678935,,,,
Imu,218,582000000,,,,,,,,,0.0,0.0,0.0,1.0,0.030543514907342,-0.0959580283285833,9.813441113997902,,,,
Imu,218,583000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0103573384326784,0.0574609446231764,9.766226033740654,,,,
CarState,218,584000000,,,,,,0.0,0.0,0.2577076865599016,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,584000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0970096110933645,-0.0231317014958132,9.79696688483851,,,,
WheelSpeeds,218,584000000,,,,,,,,,,,,,,,,998.5877685546876,1.0274641513824463,999.5137939453124,-0.3719193637371063
Imu,218,585000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0263918869595119,0.1050696254936693,9.770399588811175,,,,
Imu,218,586000000,,,,,,,,,0.0,0.0,0.0,1.0,0.2031392297385504,0.0133193543681838,9.838612615958548,,,,
Imu,218,587000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0741109118150117,-0.0091352588696267,9.855337201470316,,,,
Imu,218,588000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1973386346829457,-0.0545036630414861,9.736616592981532,,,,
CarState,218,589000000,,,,,,0.0,0.0,0.2577076865599016,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,589000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0584202761046212,0.0140811949976975,9.767794321691236,,,,
WheelSpeeds,218,589000000,,,,,,,,,,,,,,,,998.347412109375,0.0612731948494911,997.8096313476562,-1.4050753116607666
Imu,218,590000000,,,,,,,,,4.4317888248519074e-08,-9.689063645180616e-06,7.467677315902293e-10,0.99999999995306,0.0314707554532978,-0.065026276401646,9.796184912386702,,,,
Imu,218,591000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1276267475282337,-0.0029699832709532,9.770342632787198,,,,
Imu,218,592000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1119571989061334,0.0082296155964233,9.845573877558708,,,,
Imu,218,593000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1313227568679677,0.1158862457460977,9.683441402938984,,,,
CarState,218,594000000,,,,,,0.0,0.0,0.2577076865599016,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,594000000,,,,,,,,,4.4317888409353015e-08,-9.689063645181e-06,7.46767775933621e-10,0.99999999995306,-0.0078170514503072,0.0052600769197645,9.702686790999982,,,,
WheelSpeeds,218,594000000,,,,,,,,,,,,,,,,997.4929809570312,1.539515256881714,997.0835571289062,0.8484243154525757
Imu,218,595000000,,,,,,,,,0.0,0.0,0.0,1.0,0.067614062328184,0.0540925879447489,9.758988155039445,,,,
Imu,218,596000000,,,,,,,,,0.0,0.0,0.0,1.0,0.047251567340344,-0.0113070186151753,9.794343568528728,,,,
Imu,218,597000000,,,,,,,,,4.431788852954057e-08,-9.689063645180157e-06,7.467678092410172e-10,0.99999999995306,-0.0030409530475753,0.1105232647547051,9.91041003607189,,,,
Imu,218,598000000,,,,,,,,,4.4317888569872336e-08,-9.689063645160434e-06,7.467678203345041e-10,0.99999999995306,-0.1557043857559431,0.0613641762191216,9.769019040947898,,,,
CarState,218,599000000,,,,,,0.0,0.0,0.2577076865599016,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,599000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0327019945231696,0.0375899406543906,9.740906664283573,,,,
WheelSpeeds,218,599000000,,,,,,,,,,,,,,,,998.9546508789062,-0.1862863451242447,997.73486328125,-0.1501606851816177
GPS,218,600000000,,,,55.94450912681654,-3.186469017300923,,,,,,,,,,,,,,
Imu,218,600000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0061527851520817,-0.1048623816398092,9.890764490114574,,,,
Imu,218,601000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0793653267728002,-0.0102697008211104,9.78224318187624,,,,
Imu,218,602000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0933182332019639,0.0825825678549905,9.827851586782058,,,,
Imu,218,603000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0082821514095516,-0.1475838704499052,9.864925085368784,,,,
CarState,218,604000000,,,,,,0.0,0.0,0.2577076865599016,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,604000000,,,,,,,,,4.431788880781872e-08,-9.689063645157564e-06,7.467678862854368e-10,0.99999999995306,-0.0770878402677295,-0.0181392078592548,9.807508028556148,,,,
WheelSpeeds,218,604000000,,,,,,,,,,,,,,,,998.3949584960938,-1.1711069345474243,998.2245483398438,-0.5104113817214966
Imu,218,605000000,,,,,,,,,4.4317888847069936e-08,-9.689063645158882e-06,7.46767897142114e-10,0.99999999995306,0.0179234176757117,0.1283840161213923,9.80145259072785,,,,
Imu,218,606000000,,,,,,,,,4.4317888886483094e-08,-9.6890636451571e-06,7.467679080506164e-10,0.99999999995306,-0.035606729245692,-0.0562618291563179,9.758429427875404,,,,
Imu,218,607000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0591349658830802,-0.1341270131366385,9.723146619578843,,,,
Imu,218,608000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.1301421942854571,0.0489573764558397,9.739415709459593,,,,
CarState,218,609000000,,,,,,0.0,0.0,0.2577076865599016,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,609000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0552261663462893,0.0340342836793962,9.859649891950625,,,,
WheelSpeeds,218,609000000,,,,,,,,,,,,,,,,999.1932983398438,-1.665280818939209,997.7901611328124,-1.916580319404602
Imu,218,610000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1221793522280206,0.0537163064665103,9.791763444605389,,,,
Imu,218,611000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.020173511110712,-0.0736640626625817,9.716660803749328,,,,
Imu,218,612000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0170253991147487,0.1458102612492023,9.621895688155933,,,,
Imu,218,613000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0242571886473914,-0.0724434971959569,9.788382807718742,,,,
CarState,218,614000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,614000000,,,,,,,,,4.431788920064357e-08,-9.6890636451388e-06,7.46767995228744e-10,0.99999999995306,0.0115589540182896,-0.025532045963947,9.762247498859857,,,,
WheelSpeeds,218,614000000,,,,,,,,,,,,,,,,999.1140747070312,-0.45469731092453,998.4718017578124,2.019660472869873
Imu,218,615000000,,,,,,,,,4.4317889240182745e-08,-9.689063645138616e-06,7.467680061831757e-10,0.99999999995306,-0.1111242677587681,-0.0034595721590339,9.817943766435905,,,,
Imu,218,616000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0967043999360297,0.0454811702578193,9.808365394742856,,,,
Imu,218,617000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0422949041979985,0.1158587227875751,9.748897835742817,,,,
Cones,218,618000000,13.287193855015184,0.2298173054274959,2.0,,,,,,,,,,,,,,,,
Cones,218,618000000,9.402521343131912,0.3320047207557141,2.0,,,,,,,,,,,,,,,,
Cones,218,618000000,6.716421022577042,0.4257064040503104,2.0,,,,,,,,,,,,,,,,
Cones,218,618000000,2.2206376991701147,1.4577976897469525,2.0,,,,,,,,,,,,,,,,
Cones,218,618000000,13.175313470381278,-0.1497296657215625,1.0,,,,,,,,,,,,,,,,
Cones,218,618000000,9.167183515248574,-0.1991818350607933,1.0,,,,,,,,,,,,,,,,
Cones,218,618000000,6.432939521651933,-0.2949967496837674,1.0,,,,,,,,,,,,,,,,
Cones,218,618000000,2.7975045443282327,-1.2789672954773303,1.0,,,,,,,,,,,,,,,,
Cones,218,618000000,3.567764959278756,-0.5684493894030882,0.0,,,,,,,,,,,,,,,,
Cones,218,618000000,3.857360736696021,-0.5129612875120263,0.0,,,,,,,,,,,,,,,,
Cones,218,618000000,4.020348826057672,0.7338552346501445,0.0,,,,,,,,,,,,,,,,
Cones,218,618000000,4.363837339726448,0.6703454646620338,0.0,,,,,,,,,,,,,,,,
Imu,218,618000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0869019074745956,-0.1568666544804746,9.719024134756625,,,,
CarState,218,619000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,619000000,,,,,,,,,4.4317889398128396e-08,-9.689063645139052e-06,7.467680500161131e-10,0.99999999995306,-0.1485962577109234,-0.0749137890178217,9.773517783764488,,,,
WheelSpeeds,218,619000000,,,,,,,,,,,,,,,,998.935546875,-0.0934626013040542,999.2396850585938,-1.5010032653808594
Imu,218,620000000,,,,,,,,,4.431788943744863e-08,-9.689063645139763e-06,7.467680609029466e-10,0.99999999995306,-0.0564853556890998,0.0326671531693004,9.791824232760758,,,,
Imu,218,621000000,,,,,,,,,4.431788947655728e-08,-9.68906364514253e-06,7.467680717538332e-10,0.99999999995306,0.0719566418185695,-0.0357210012085726,9.817442416159617,,,,
Imu,218,622000000,,,,,,,,,4.4317889516745785e-08,-9.689063645142604e-06,7.467680828513616e-10,0.99999999995306,-0.0984255103655501,0.0734735360835288,9.740360778860426,,,,
Imu,218,623000000,,,,,,,,,4.4317889555968486e-08,-9.68906364514523e-06,7.467680937375598e-10,0.99999999995306,0.0739187498888773,0.0075589033703124,9.774259526547755,,,,
CarState,218,624000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,624000000,,,,,,,,,4.4317889595937575e-08,-9.689063645143156e-06,7.467681047902106e-10,0.99999999995306,0.0738534567863277,0.004255520332954,9.89760152388616,,,,
WheelSpeeds,218,624000000,,,,,,,,,,,,,,,,998.9886474609376,0.1333447098731994,1001.651611328125,0.6248540878295898
Imu,218,625000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0027891210100572,0.0169514284942392,9.757441301954252,,,,
Imu,218,626000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1186623973844459,0.0227685439206853,9.712635522105971,,,,
Imu,218,627000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.139524895566092,0.0365990704244171,9.92880001708322,,,,
Imu,218,628000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1674041452719312,0.0230012800855116,9.761501939776169,,,,
CarState,218,629000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,629000000,,,,,,,,,4.431788979604955e-08,-9.689063645150056e-06,7.46768160131996e-10,0.99999999995306,0.1180974039869494,-0.024468521251662,9.66760082702814,,,,
WheelSpeeds,218,629000000,,,,,,,,,,,,,,,,998.944091796875,1.398879051208496,999.857421875,0.0900883823633194
Imu,218,630000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0998298031293952,0.0416444581510821,9.705276743615764,,,,
Imu,218,631000000,,,,,,,,,4.431788987605152e-08,-9.689063645148378e-06,7.467681822528617e-10,0.99999999995306,-0.0158259093359995,-0.0262349945092081,9.807276211011589,,,,
Imu,218,632000000,,,,,,,,,4.4317889915974753e-08,-9.68906364514542e-06,7.467681933847557e-10,0.99999999995306,0.2366564990619901,0.0495951120013209,9.791031927091252,,,,
Imu,218,633000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0133772971202105,0.0698064243133603,9.847297592733971,,,,
CarState,218,634000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,634000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0443282532306195,0.0048398444958299,9.771713405452896,,,,
WheelSpeeds,218,634000000,,,,,,,,,,,,,,,,998.8865966796876,-0.2532230913639068,1000.4390258789062,-0.7074868083000183
Imu,218,635000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0552601308970206,0.1591154238263562,9.903961563871317,,,,
Imu,218,636000000,,,,,,,,,0.0,0.0,0.0,1.0,0.048649820490527,0.0396074586148795,9.695916653921667,,,,
Imu,218,637000000,,,,,,,,,4.4317890116419284e-08,-9.6890636451539e-06,7.467682487110843e-10,0.99999999995306,0.0169219563097625,0.0802346916773555,9.794119882896023,,,,
Imu,218,638000000,,,,,,,,,0.0,0.0,0.0,1.0,0.046458431084333,0.1155739935793215,9.744719986893074,,,,
CarState,218,639000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,639000000,,,,,,,,,4.431789019668198e-08,-9.689063645153854e-06,7.467682709805171e-10,0.99999999995306,0.0420585915785578,-0.0132548185484596,9.809737773679776,,,,
WheelSpeeds,218,639000000,,,,,,,,,,,,,,,,997.7835693359376,-2.1981894969940186,999.9440307617188,2.02419114112854
Imu,218,640000000,,,,,,,,,4.431789023518733e-08,-9.689063645154896e-06,7.467682816726945e-10,0.99999999995306,0.0745048691641426,-0.0990508673343371,9.752268285358184,,,,
Imu,218,641000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0672221990108934,0.0484754465259045,9.75863025298382,,,,
Imu,218,642000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0443107473902599,0.0515238156398431,9.876573604191403,,,,
Imu,218,643000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1318427756372694,0.1104416080297614,9.800804249239208,,,,
CarState,218,644000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,644000000,,,,,,,,,4.431789039251519e-08,-9.689063645157056e-06,7.467683252858577e-10,0.99999999995306,-0.0427197952428192,-0.1578717457341691,9.68853375776841,,,,
WheelSpeeds,218,644000000,,,,,,,,,,,,,,,,997.692626953125,-0.8637864589691162,1000.208251953125,-1.0789741277694702
Imu,218,645000000,,,,,,,,,4.4317890431992664e-08,-9.689063645157265e-06,7.467683362322592e-10,0.99999999995306,0.1843265233453678,-0.1687665738038099,9.74681701758816,,,,
Imu,218,646000000,,,,,,,,,4.4317890471650826e-08,-9.689063645154297e-06,7.467683473067982e-10,0.99999999995306,-0.042182682989879,-0.0185190920867042,9.761789863931652,,,,
Imu,218,647000000,,,,,,,,,4.4317890510539935e-08,-9.689063645155349e-06,7.467683580827495e-10,0.99999999995306,0.024350847925451,0.0510574576618665,9.688978430636023,,,,
Imu,218,648000000,,,,,,,,,4.431789055005191e-08,-9.689063645158549e-06,7.467683690142846e-10,0.99999999995306,0.0253008572992719,-0.0329634441921763,9.735609665795112,,,,
CarState,218,649000000,,,,,,0.0,0.0,0.2577076865599017,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,649000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.052199153329865,-0.1153871434180343,9.805871422683722,,,,
WheelSpeeds,218,649000000,,,,,,,,,,,,,,,,998.9833374023438,-0.0739404559135437,998.3236083984376,-0.6865505576133728
Imu,218,650000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0725493802902947,0.0727579111561076,9.96580178354186,,,,
Imu,218,651000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0187025524271427,-0.0632464220357249,9.8209637528201,,,,
Imu,218,652000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0514984258880306,0.1215340530920425,9.728971289363876,,,,
Imu,218,653000000,,,,,,,,,0.0,0.0,0.0,1.0,0.022454964083203,0.1525413073871336,9.801606859682911,,,,
CarState,218,654000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,654000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0057443209624831,0.1045818092705957,9.73480800352496,,,,
WheelSpeeds,218,654000000,,,,,,,,,,,,,,,,999.5794677734376,1.7656852006912231,999.2335815429688,0.1412849873304367
Imu,218,655000000,,,,,,,,,4.4317890829803316e-08,-9.689063645130488e-06,7.46768446404092e-10,0.99999999995306,0.2177073206721729,-0.022890782788964,9.809793273237014,,,,
Imu,218,656000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.107694302991,-0.0827616128903018,9.840445749236244,,,,
Imu,218,657000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1031209354289198,0.0833844675434483,9.888519515789934,,,,
Cones,218,658000000,13.417762350398569,0.2260896285584576,2.0,,,,,,,,,,,,,,,,
Cones,218,658000000,9.461926772460448,0.3316292682530182,2.0,,,,,,,,,,,,,,,,
Cones,218,658000000,6.754936817769637,0.4176973794957725,2.0,,,,,,,,,,,,,,,,
Cones,218,658000000,2.186948575977397,1.477333682380337,2.0,,,,,,,,,,,,,,,,
Cones,218,658000000,13.085539326032787,-0.1461691164047753,1.0,,,,,,,,,,,,,,,,
Cones,218,658000000,9.257234853497597,-0.1958822082859598,1.0,,,,,,,,,,,,,,,,
Cones,218,658000000,6.365953083112006,-0.2961825129623956,1.0,,,,,,,,,,,,,,,,
Cones,218,658000000,2.8302825223091927,-1.2706531073066667,1.0,,,,,,,,,,,,,,,,
Cones,218,658000000,3.560656624917216,-0.559367196528473,0.0,,,,,,,,,,,,,,,,
Cones,218,658000000,3.864751662510768,-0.5088539009136208,0.0,,,,,,,,,,,,,,,,
Cones,218,658000000,4.050798344485483,0.7308835043442384,0.0,,,,,,,,,,,,,,,,
Cones,218,658000000,4.3303394346382325,0.6824759931779846,0.0,,,,,,,,,,,,,,,,
Imu,218,658000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0321528974728268,-0.044899452241814,9.68521351670527,,,,
CarState,218,659000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,659000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0314969870985118,-0.0564068959073594,9.773224237096398,,,,
WheelSpeeds,218,659000000,,,,,,,,,,,,,,,,998.5028686523438,-1.2650116682052612,999.0153198242188,-0.0416184403002262
Imu,218,660000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1473252867177779,-0.0175893312596345,9.721917260759405,,,,
Imu,218,661000000,,,,,,,,,4.431789106953071e-08,-9.68906364512678e-06,7.46768512750836e-10,0.99999999995306,0.0198499302399732,0.0192771267890546,9.815038482116822,,,,
Imu,218,662000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0357802730086909,-0.0992605877980825,9.780356417802984,,,,
Imu,218,663000000,,,,,,,,,4.4317891149115295e-08,-9.68906364513051e-06,7.467685347485307e-10,0.99999999995306,0.0276904834552342,0.1332376561997638,9.831336432289524,,,,
CarState,218,664000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,664000000,,,,,,,,,4.4317891189277534e-08,-9.689063645130829e-06,7.467685458441982e-10,0.99999999995306,0.0492480257359624,-0.0701689508538435,9.69012901325212,,,,
WheelSpeeds,218,664000000,,,,,,,,,,,,,,,,999.288818359375,0.0125633981078863,999.2479858398438,-0.4363714456558227
Imu,218,665000000,,,,,,,,,4.431789122931474e-08,-9.6890636451332e-06,7.467685569140549e-10,0.99999999995306,-0.0111104050277859,0.1086555804378896,9.811880366601974,,,,
Imu,218,666000000,,,,,,,,,4.431789126941152e-08,-9.689063645132689e-06,7.467685679980453e-10,0.99999999995306,0.0947516376293039,-0.0823781807002709,9.86287735176066,,,,
Imu,218,667000000,,,,,,,,,4.4317891309755874e-08,-9.68906364512425e-06,7.467685792271751e-10,0.99999999995306,-0.1676648483380443,-0.0200813744008417,9.706621805556289,,,,
Imu,218,668000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0680431643693526,-0.1047114690005613,9.834195646633011,,,,
CarState,218,669000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,669000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0683761695786322,0.0328047593493673,9.81260764737782,,,,
WheelSpeeds,218,669000000,,,,,,,,,,,,,,,,1000.4496459960938,-0.2594356536865234,999.8658447265624,-0.9891048073768616
Imu,218,670000000,,,,,,,,,4.431789142933772e-08,-9.68906364511195e-06,7.467686122500597e-10,0.99999999995306,-0.0094538582792243,0.0247752735876741,9.885183759141382,,,,
Imu,218,671000000,,,,,,,,,4.431789146934576e-08,-9.689063645111776e-06,7.467686233119148e-10,0.99999999995306,-0.0354159446329957,0.0658582912876774,9.938033755871924,,,,
Imu,218,672000000,,,,,,,,,4.431789150921879e-08,-9.68906364510965e-06,7.46768634345869e-10,0.99999999995306,0.0291570907215276,-0.1129954718988666,10.009489106720295,,,,
Imu,218,673000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0373411847258465,0.0857364442203403,9.8023679552897,,,,
CarState,218,674000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,674000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1265932345870266,-0.0425682063201577,9.64362103971341,,,,
WheelSpeeds,218,674000000,,,,,,,,,,,,,,,,1000.0674438476562,1.3089091777801514,1000.4742431640624,-1.0341544151306152
Imu,218,675000000,,,,,,,,,4.431789163010796e-08,-9.689063645111167e-06,7.467686677838419e-10,0.99999999995306,-0.0031101138670361,0.1488135183806476,9.7006669150998,,,,
Imu,218,676000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0945925813234548,-0.0116977003569688,9.85168316930752,,,,
Imu,218,677000000,,,,,,,,,0.0,0.0,0.0,1.0,0.2719657263260047,-0.0522846491716466,9.887043137206057,,,,
Imu,218,678000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0731443423303557,0.012158815622143,9.730986686260554,,,,
CarState,218,679000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,679000000,,,,,,,,,4.431789178511926e-08,-9.689063645112833e-06,7.467687108929227e-10,0.99999999995306,0.0153364896488186,-2.115963374817877e-05,9.840773399993012,,,,
WheelSpeeds,218,679000000,,,,,,,,,,,,,,,,998.8407592773438,-0.160258948802948,998.8845825195312,0.3119159936904907
Imu,218,680000000,,,,,,,,,4.431789182418917e-08,-9.689063645112777e-06,7.467687217511614e-10,0.99999999995306,-0.0836319088933993,-0.1573009256046944,9.837558933257334,,,,
Imu,218,681000000,,,,,,,,,4.431789186419425e-08,-9.689063645112304e-06,7.467687329053383e-10,0.99999999995306,0.1356203387351001,0.0235341325540455,9.73065610052728,,,,
Imu,218,682000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0429562240742621,-0.062269685397729,9.778619695475218,,,,
Imu,218,683000000,,,,,,,,,0.0,0.0,0.0,1.0,0.1089558984748766,0.0080826981306736,9.835986772320767,,,,
CarState,218,684000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,684000000,,,,,,,,,0.0,0.0,0.0,1.0,0.141406800950058,0.1285940349599139,9.76685499333952,,,,
WheelSpeeds,218,684000000,,,,,,,,,,,,,,,,999.33056640625,0.8305560350418091,1000.102294921875,0.8107144236564636
Imu,218,685000000,,,,,,,,,4.4317892020577453e-08,-9.68906364512014e-06,7.467687762811432e-10,0.99999999995306,-0.0341349567432262,0.0596737926013326,9.76406269837335,,,,
Imu,218,686000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0148533466755817,0.0990245119663879,9.912648816932768,,,,
Imu,218,687000000,,,,,,,,,4.4317892100177097e-08,-9.689063645120471e-06,7.467687983175182e-10,0.99999999995306,0.160684289487424,-0.0181388620046236,9.78058001562061,,,,
Imu,218,688000000,,,,,,,,,4.431789214074667e-08,-9.68906364512e-06,7.467688095972621e-10,0.99999999995306,-0.0620171820203487,-0.0247782135347265,9.657775345030725,,,,
CarState,218,689000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,689000000,,,,,,,,,4.431789218063301e-08,-9.689063645123802e-06,7.467688205975461e-10,0.99999999995306,-0.0770496245621083,-0.0132270271430614,9.913068675192507,,,,
WheelSpeeds,218,689000000,,,,,,,,,,,,,,,,997.8961181640624,-0.5470651388168335,998.9999389648438,0.6303741931915283
Imu,218,690000000,,,,,,,,,4.431789222052296e-08,-9.689063645124766e-06,7.467688316158592e-10,0.99999999995306,0.0071514142181731,0.0091748339142811,9.753625827777528,,,,
Imu,218,691000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0270209089187261,0.0985555428810722,9.846500081656474,,,,
Imu,218,692000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0537941599743263,-0.0448915841251227,9.77192354836436,,,,
Imu,218,693000000,,,,,,,,,0.0,0.0,0.0,1.0,0.2419071265594274,-0.0326980635141771,9.762970725061498,,,,
CarState,218,694000000,,,,,,0.0,0.0,0.2577076865599018,0.0,0.0,0.0,1.0,,,,,,,
Imu,218,694000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0334445220015622,-0.0363322736070854,9.83178955709475,,,,
WheelSpeeds,218,694000000,,,,,,,,,,,,,,,,996.31103515625,1.092159628868103,998.1277465820312,2.237904787063598
Imu,218,695000000,,,,,,,,,0.0,0.0,0.0,1.0,0.0183493197355874,-0.034983516141068,9.842137280478202,,,,
Imu,218,696000000,,,,,,,,,0.0,0.0,0.0,1.0,-0.0233013557741733,-0.0468413163919732,9.74177564972539,,,,
Imu,218,697000000,,,,,,,,,4.431789250035669e-08,-9.689063645127703e-06,7.467689090410111e-10,0.99999999995306,0.0789381173535735,0.0018866152566771,9.843752035962044,,,,
Cones,218,698000000,13.348069243969425,0.2288665057432202,2.0,,,,,,,,,,,,,,,,
